recno,ID,Ng,Name,RAJ2000,DEJ2000,zlambda,e_zlambda,lambda,e_lambda,S,zspec,ObjID,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zLum,PCen0,PCen1,PCen2,PCen3,PCen4,ID0,RA0deg,DE0deg,ID1,RA1deg,DE1deg,ID2,RA2deg,DE2deg,ID3,RA3deg,DE3deg,ID4,RA4deg,DE4deg,PZbin1,PZbin2,PZbin3,PZbin4,PZbin5,PZbin6,PZbin7,PZbin8,PZbin9,PZbin10,PZbin11,PZbin12,PZbin13,PZbin14,PZbin15,PZbin16,PZbin17,PZbin18,PZbin19,PZbin20,PZbin21,PZ1,PZ2,PZ3,PZ4,PZ5,PZ6,PZ7,PZ8,PZ9,PZ10,PZ11,PZ12,PZ13,PZ14,PZ15,PZ16,PZ17,PZ18,PZ19,PZ20,PZ21
796,1381,56,"RMJ043855.7-495114.1",69.732013,-49.853926,0.6066,0.0123,25.04,2.57,1.002,,2930954423,22.1068,0.0602,20.2536,0.0122,19.2702,0.0084,18.8507,0.0107,17.6109,0.955,0.0333,0.0107,5.23E-4,4.81E-4,2930954423,69.73201,-49.853928,2930956643,69.711937,-49.83643,2930951602,69.739014,-49.863224,2930951893,69.722931,-49.858215,2930952117,69.708366,-49.858047,0.5042,0.5144,0.5246,0.5349,0.5451,0.5554,0.5656,0.5758,0.5861,0.5963,0.6066,0.6168,0.627,0.6373,0.6475,0.6578,0.668,0.6782,0.6885,0.6987,0.709,6.56E-32,1.52E-25,7.03E-20,6.76E-15,1.51E-10,8.09E-7,8.92E-4,0.155,4.17,21.7,32.6,23.0,11.0,4.11,1.26,0.299,0.0507,0.00617,5.79E-4,4.68E-5,3.74E-6
1147,2356,53,"RMJ043950.8-494446.0",69.961717,-49.746098,0.4592,0.0113,22.38,2.78,1.007,,2930875303,20.4398,0.0098,19.049,0.0035,18.4884,0.003,18.12,0.0049,15.9908,0.873,0.12,0.00725,4.28E-4,1.04E-4,2930875303,69.961716,-49.746098,2930877315,69.937836,-49.734776,2930876873,69.931358,-49.739182,2930874415,69.925819,-49.752621,2930877123,69.974243,-49.739136,0.3923,0.399,0.4057,0.4124,0.4191,0.4258,0.4325,0.4392,0.4458,0.4525,0.4592,0.4659,0.4726,0.4793,0.486,0.4927,0.4994,0.5061,0.5128,0.5195,0.5262,5.23E-4,0.00225,0.0101,0.0457,0.194,0.775,2.7,7.76,17.3,29.3,35.4,29.8,17.2,6.79,1.88,0.386,0.0583,0.00699,7.27E-4,6.03E-5,4.02E-6
234,365,63,"RMJ043846.7-494102.5",69.694574,-49.684041,0.6012,0.0093,37.06,2.81,1.007,,2930987850,21.6817,0.041,19.8811,0.0091,18.9886,0.0072,18.6033,0.0093,27.0035,0.974,0.0167,0.00587,0.00372,1.28E-4,2930987850,69.694572,-49.68404,2930987309,69.706985,-49.68383,2930984803,69.694138,-49.695667,2930990206,69.706131,-49.671875,2930990641,69.711693,-49.66782,0.5199,0.528,0.5362,0.5443,0.5524,0.5606,0.5687,0.5768,0.585,0.5931,0.6012,0.6094,0.6175,0.6256,0.6338,0.6419,0.65,0.6582,0.6663,0.6745,0.6826,4.65E-29,2.86E-23,4.42E-18,1.82E-13,2.04E-9,5.64E-6,0.00311,0.313,6.0,28.5,42.9,28.9,12.2,3.93,1.07,0.256,0.052,0.00841,9.92E-4,8.32E-5,5.09E-6
80,129,107,"RMJ043656.2-494155.8",69.234092,-49.698837,0.4978,0.0109,57.12,3.91,1.013,,2930984758,21.1239,0.0377,19.3146,0.0072,18.5723,0.0044,18.1805,0.0064,38.2625,0.999,3.22E-4,1.18E-4,7.82E-5,4.26E-5,2930984758,69.234093,-49.698837,2930985039,69.22541,-49.692837,2930984940,69.231598,-49.694328,2930985813,69.205139,-49.690495,2930985359,69.230095,-49.692677,0.4341,0.4405,0.4469,0.4532,0.4596,0.466,0.4723,0.4787,0.485,0.4914,0.4978,0.5041,0.5105,0.5169,0.5232,0.5296,0.536,0.5423,0.5487,0.5551,0.5614,2.37E-7,9.34E-6,2.5E-4,0.00449,0.0501,0.403,2.16,7.75,18.5,31.2,36.7,30.6,18.3,8.17,2.61,0.611,0.104,0.0138,0.00125,8.08E-5,3.71E-6
494,811,65,"RMJ043725.5-493457.1",69.356226,-49.58252,0.4891,0.0116,31.66,2.93,1.002,,2930459701,21.9202,0.0343,20.1478,0.0078,19.4537,0.0066,19.0689,0.0089,19.1311,0.958,0.0405,0.00114,7.55E-5,1.73E-5,2930459701,69.356224,-49.58252,2930459688,69.359009,-49.579746,2930459679,69.363983,-49.579208,2930459336,69.350754,-49.584511,2930462473,69.40535,-49.543217,0.4192,0.4262,0.4332,0.4402,0.4471,0.4541,0.4611,0.4681,0.4751,0.4821,0.4891,0.4961,0.5031,0.5101,0.5171,0.5241,0.5311,0.5381,0.545,0.552,0.559,2.75E-7,7.41E-6,1.6E-4,0.00279,0.0332,0.277,1.64,6.28,16.2,28.7,34.2,28.6,16.8,7.29,2.34,0.538,0.0942,0.0121,0.00105,6.87E-5,3.13E-6
128,198,80,"RMJ043545.5-494657.4",68.939534,-49.782621,0.4015,0.0106,46.78,3.09,1.004,,2930968388,19.7238,0.0152,17.9157,0.0034,17.3297,0.0028,17.0019,0.0037,31.7842,0.999,6.45E-4,3.33E-4,5.22E-6,2.66E-7,2930968388,68.939537,-49.782619,2930966432,68.935745,-49.780334,2930966909,68.924286,-49.772045,2930966556,68.935211,-49.776665,2930966857,68.936424,-49.772331,0.3449,0.3506,0.3562,0.3619,0.3675,0.3732,0.3788,0.3845,0.3901,0.3958,0.4015,0.4071,0.4128,0.4184,0.4241,0.4297,0.4354,0.4411,0.4467,0.4524,0.458,1.06E-8,9.29E-7,5.11E-5,0.0016,0.0313,0.352,2.28,8.61,20.8,33.2,37.7,32.6,22.2,12.0,5.1,1.56,0.33,0.045,0.0039,1.84E-4,4.58E-6
559,938,55,"RMJ043531.2-491159.4",68.879811,-49.19984,0.4425,0.011,29.58,2.73,1.0,,2930488257,21.1046,0.0161,19.4237,0.004,18.8396,0.0048,18.4909,0.0062,21.8064,0.968,0.0151,0.00764,0.00732,0.00211,2930488257,68.879814,-49.199841,2930489319,68.873741,-49.189278,2930488143,68.880371,-49.19891,2930488287,68.869125,-49.199593,2930487248,68.842072,-49.212379,0.3895,0.3948,0.4001,0.4054,0.4107,0.416,0.4213,0.4266,0.4319,0.4372,0.4425,0.4478,0.4531,0.4583,0.4636,0.4689,0.4742,0.4795,0.4848,0.4901,0.4954,0.0281,0.0803,0.219,0.561,1.4,3.3,7.05,13.7,22.7,31.9,36.3,32.5,22.2,11.4,4.1,1.07,0.186,0.0223,0.00195,1.16E-4,5.37E-6
504,827,59,"RMJ043137.0-492741.5",67.904057,-49.461514,0.4544,0.0099,32.01,2.87,1.01,,2930242784,21.0702,0.0208,19.2727,0.0051,18.5937,0.004,18.2586,0.0057,23.0461,0.978,0.0119,0.00402,0.0036,0.00241,2930242784,67.90406,-49.461514,2930243288,67.905731,-49.451157,2930242706,67.908447,-49.458241,2930242414,67.905067,-49.461044,2930241395,67.921486,-49.474834,0.4003,0.4057,0.4111,0.4165,0.422,0.4274,0.4328,0.4382,0.4436,0.449,0.4544,0.4598,0.4652,0.4706,0.476,0.4814,0.4868,0.4922,0.4976,0.503,0.5084,8.15E-4,0.00458,0.023,0.105,0.439,1.54,4.55,11.3,22.1,34.0,40.2,35.0,22.2,9.79,3.12,0.707,0.111,0.0133,0.00121,8.08E-5,4.67E-6
1181,2502,65,"RMJ042749.6-493654.1",66.956847,-49.615033,0.6978,0.0243,23.16,2.92,0.998,,2930733916,22.3862,0.0744,20.4707,0.0159,19.4064,0.009,18.9147,0.0103,18.4416,0.966,0.0204,0.0116,0.00134,0.00107,2930733916,66.956848,-49.615032,2930733562,66.959129,-49.608894,2930730964,66.917831,-49.626045,2930731884,66.927444,-49.611778,2930731542,66.929276,-49.617538,0.5664,0.5795,0.5927,0.6058,0.6189,0.6321,0.6452,0.6584,0.6715,0.6846,0.6978,0.7109,0.724,0.7372,0.7503,0.7634,0.7766,0.7897,0.8028,0.816,0.8291,2.92E-14,1.52E-9,3.07E-6,4.41E-4,0.0112,0.105,0.594,2.48,7.34,13.8,16.7,14.3,9.93,6.12,3.29,1.29,0.287,0.0304,0.00164,5.9E-5,1.75E-6
1374,5593,53,"RMJ043200.0-485000.0",68.000067,-48.833342,0.7447,0.0244,21.39,3.28,1.054,,2927375545,21.6538,0.0203,20.4903,0.0081,19.6746,0.0067,19.3484,0.0086,17.8599,0.81,0.17,0.00804,0.0069,0.00462,2927375545,68.000069,-48.833344,2927366102,68.003967,-48.847263,2927372987,67.99617,-48.835728,2927372735,68.000824,-48.837059,2927369480,68.001114,-48.844963,0.6376,0.6483,0.659,0.6697,0.6804,0.6911,0.7018,0.7126,0.7233,0.734,0.7447,0.7554,0.7661,0.7768,0.7875,0.7982,0.8089,0.8196,0.8303,0.841,0.8517,0.00279,0.0209,0.115,0.468,1.38,3.14,5.66,8.73,12.0,15.0,16.5,14.9,9.79,4.27,1.2,0.233,0.0339,0.00435,4.65E-4,3.9E-5,2.13E-6
327,522,62,"RMJ043156.8-483309.6",67.986743,-48.552656,0.3693,0.0139,35.82,3.04,1.01,,2927512272,19.9687,0.0097,18.3064,0.0025,17.7493,0.0031,17.4296,0.0035,22.6028,1.0,9.86E-5,8.86E-5,3.37E-6,1.02E-6,2927512272,67.98674,-48.552654,2927514764,67.995872,-48.536072,2927506345,67.983429,-48.565186,2927503364,67.992081,-48.573631,2927503700,68.005173,-48.56974,0.2885,0.2966,0.3046,0.3127,0.3208,0.3289,0.337,0.345,0.3531,0.3612,0.3693,0.3773,0.3854,0.3935,0.4016,0.4097,0.4177,0.4258,0.4339,0.442,0.45,4.04E-5,0.00139,0.0208,0.153,0.647,1.85,4.12,7.96,14.6,23.6,28.9,23.9,12.6,4.43,1.08,0.206,0.0348,0.00526,6.57E-4,6.15E-5,3.44E-6
586,978,69,"RMJ043910.7-492202.1",69.79478,-49.367263,0.638,0.0166,30.8,3.09,1.004,,2929489053,21.8917,0.0649,20.2288,0.0143,19.2448,0.0074,18.8344,0.009,30.2834,0.448,0.41,0.0764,0.0445,0.0213,2929489053,69.794777,-49.367264,2929489255,69.796837,-49.358448,2929489551,69.804512,-49.358471,2929488955,69.80014,-49.361286,2929488917,69.805283,-49.362991,0.5345,0.5448,0.5552,0.5655,0.5759,0.5862,0.5966,0.6069,0.6173,0.6276,0.638,0.6483,0.6587,0.669,0.6794,0.6897,0.7001,0.7104,0.7208,0.7311,0.7414,2.34E-26,7.74E-20,3.99E-14,2.26E-9,1.26E-5,0.00597,0.313,3.22,11.1,20.0,24.0,20.4,12.0,4.52,1.1,0.189,0.0243,0.00274,3.12E-4,3.25E-5,2.85E-6
15,27,114,"RMJ043839.7-490631.4",69.665337,-49.108727,0.2429,0.0087,78.33,3.45,1.007,,2930499285,17.7356,0.0029,16.4453,0.001,15.9983,0.0014,15.7056,0.0017,53.9406,1.0,2.39E-4,1.33E-5,5.92E-6,5.58E-6,2930499285,69.665337,-49.108727,2930496920,69.665855,-49.104446,2930496831,69.654823,-49.105209,2930497461,69.666313,-49.09613,2930497568,69.651894,-49.096027,0.1875,0.193,0.1986,0.2041,0.2096,0.2152,0.2207,0.2263,0.2318,0.2373,0.2429,0.2484,0.254,0.2595,0.265,0.2706,0.2761,0.2817,0.2872,0.2927,0.2983,4.45E-10,1.23E-7,1.22E-5,5.95E-4,0.0151,0.231,1.77,7.98,23.0,39.7,45.3,35.0,18.3,7.03,2.0,0.431,0.0662,0.00873,9.34E-4,8.25E-5,5.42E-6
1357,4606,54,"RMJ043948.5-490448.6",69.952206,-49.080179,0.7532,0.0207,20.58,2.75,1.012,,2929519499,22.967,0.0645,21.1446,0.0149,20.0201,0.0125,19.5836,0.013,14.9411,0.91,0.0722,0.00628,0.00605,0.00528,2929519499,69.952209,-49.080177,2929519096,69.951958,-49.08284,2929519361,69.955139,-49.080994,2929518485,69.958519,-49.087021,2929520499,69.961472,-49.076294,0.6532,0.6632,0.6732,0.6832,0.6932,0.7032,0.7132,0.7232,0.7332,0.7432,0.7532,0.7632,0.7732,0.7832,0.7932,0.8032,0.8132,0.8232,0.8332,0.8432,0.8533,0.0214,0.0762,0.232,0.591,1.31,2.61,4.74,7.97,12.3,16.9,19.3,17.0,10.7,4.58,1.36,0.285,0.044,0.00554,5.53E-4,4.23E-5,2.27E-6
1243,2853,66,"RMJ043933.5-484934.2",69.889712,-48.826165,0.7344,0.029,22.66,2.85,0.994,,2930587532,23.3566,0.0905,21.3662,0.018,20.248,0.0147,19.8036,0.0149,14.5132,0.57,0.429,1.41E-4,2.97E-5,2.19E-5,2930587532,69.889709,-48.826164,2930587065,69.893806,-48.832809,2930588328,69.892952,-48.815407,2930587684,69.891373,-48.822327,2930587572,69.916054,-48.825439,0.6151,0.6271,0.639,0.6509,0.6628,0.6748,0.6867,0.6986,0.7106,0.7225,0.7344,0.7463,0.7583,0.7702,0.7821,0.7941,0.806,0.8179,0.8298,0.8418,0.8537,1.32E-4,0.00178,0.0152,0.102,0.533,1.93,4.83,8.44,11.2,12.7,13.3,12.8,10.1,5.56,1.86,0.377,0.0524,0.00613,5.94E-4,4.24E-5,1.87E-6
57,90,94,"RMJ044001.4-484254.5",70.006022,-48.715136,0.2436,0.0091,58.43,3.42,1.015,,2930599175,18.2721,0.0034,16.961,0.0013,16.4827,0.0017,16.184,0.0019,36.2453,0.649,0.35,0.00174,1.04E-4,2.52E-5,2930599175,70.00602,-48.715137,2930599305,70.046585,-48.710762,2930598176,70.016197,-48.716015,2930598394,70.031601,-48.711594,2930598849,70.055031,-48.709213,0.1845,0.1904,0.1964,0.2023,0.2082,0.2141,0.22,0.2259,0.2318,0.2377,0.2436,0.2495,0.2554,0.2613,0.2673,0.2732,0.2791,0.285,0.2909,0.2968,0.3027,1.47E-11,7.83E-9,1.63E-6,1.43E-4,0.00574,0.111,1.12,6.47,20.0,37.2,43.8,33.9,18.0,6.77,1.87,0.392,0.0642,0.00777,8.29E-4,7.4E-5,5.61E-6
100,160,58,"RMJ043759.8-485911.6",69.499366,-48.986559,0.2119,0.0048,34.32,2.88,1.01,,2930507388,18.8437,0.0022,17.6159,9.0E-4,17.1556,0.0012,16.8384,0.0014,20.0669,0.998,0.0012,7.14E-4,2.44E-4,1.76E-4,2930507388,69.499367,-48.986561,2930507732,69.497513,-48.985313,2930507845,69.490593,-48.981579,2930505362,69.428177,-49.008926,2930507472,69.480499,-48.990425,0.1806,0.1837,0.1869,0.19,0.1931,0.1963,0.1994,0.2025,0.2057,0.2088,0.2119,0.2151,0.2182,0.2213,0.2245,0.2276,0.2308,0.2339,0.237,0.2402,0.2433,1.16E-11,8.27E-9,2.55E-6,2.51E-4,0.0108,0.218,2.23,12.2,38.1,70.9,83.0,63.9,32.7,12.1,3.3,0.68,0.109,0.014,0.00146,1.27E-4,9.39E-6
23,39,105,"RMJ044110.3-483033.0",70.292983,-48.509174,0.2456,0.0095,65.34,3.58,1.03,,2930617052,18.6142,0.0029,17.3018,0.0011,16.8503,0.0015,16.5581,0.0017,45.3998,0.949,0.0269,0.0166,0.00393,0.00337,2930617052,70.292984,-48.509174,2930616298,70.265594,-48.51936,2930616803,70.274071,-48.508217,2930616489,70.296555,-48.510502,2930616183,70.294243,-48.515747,0.1843,0.1904,0.1965,0.2027,0.2088,0.2149,0.221,0.2272,0.2333,0.2394,0.2456,0.2517,0.2578,0.264,0.2701,0.2762,0.2824,0.2885,0.2946,0.3007,0.3069,2.96E-11,1.33E-8,2.42E-6,1.9E-4,0.00697,0.126,1.2,6.32,19.3,35.8,42.1,32.6,17.3,6.52,1.8,0.376,0.0611,0.00791,8.33E-4,7.29E-5,5.39E-6
292,453,78,"RMJ044125.4-482512.6",70.355863,-48.420157,0.465,0.0096,37.39,3.09,1.005,,2930624564,21.8454,0.0234,20.0745,0.0058,19.39,0.0066,18.9951,0.0073,24.2383,0.454,0.396,0.0964,0.0336,0.0201,2930624564,70.355865,-48.420158,2930623841,70.359436,-48.425667,2930623304,70.378319,-48.432331,2930624449,70.354973,-48.419498,2930622918,70.371971,-48.436157,0.4106,0.416,0.4214,0.4269,0.4323,0.4378,0.4432,0.4487,0.4541,0.4596,0.465,0.4705,0.4759,0.4813,0.4868,0.4922,0.4977,0.5031,0.5086,0.514,0.5195,1.03E-4,8.65E-4,0.00665,0.0432,0.224,0.996,3.58,9.9,21.7,35.2,41.7,35.6,21.6,9.48,2.89,0.658,0.104,0.0121,0.00112,7.46E-5,3.82E-6
1355,4590,67,"RMJ044114.0-482356.1",70.308209,-48.398907,0.8621,0.0157,25.04,3.31,1.061,,2930626248,23.903,0.0953,22.0051,0.0207,20.8553,0.0153,20.2499,0.0138,17.0156,0.951,0.0447,0.00328,0.00128,1.9E-4,2930626248,70.308212,-48.398907,2930626659,70.302376,-48.394058,2930625623,70.298859,-48.404938,2930625641,70.303246,-48.404556,2930627266,70.323143,-48.387745,0.7717,0.7807,0.7898,0.7988,0.8079,0.8169,0.8259,0.835,0.844,0.8531,0.8621,0.8711,0.8802,0.8892,0.8983,0.9073,0.9163,0.9254,0.9344,0.9435,0.9525,2.14E-5,2.25E-4,0.00206,0.0153,0.0945,0.471,1.89,5.72,12.9,21.4,25.4,21.6,13.2,5.7,1.8,0.415,0.0681,0.00851,7.94E-4,5.55E-5,2.78E-6
192,304,73,"RMJ044032.5-481753.1",70.135446,-48.298081,0.3218,0.0178,40.13,3.02,1.01,,2930637455,19.3435,0.0055,17.7568,0.0017,17.2441,0.0025,16.9148,0.0028,31.8905,0.752,0.135,0.0826,0.0228,0.00744,2930637455,70.135445,-48.29808,2930639346,70.164391,-48.272957,2930640018,70.169426,-48.266109,2930635886,70.131546,-48.307709,2930638242,70.139565,-48.282715,0.1987,0.211,0.2233,0.2356,0.2479,0.2602,0.2725,0.2848,0.2972,0.3095,0.3218,0.3341,0.3464,0.3587,0.371,0.3833,0.3956,0.4079,0.4203,0.4326,0.4449,1.38E-17,2.57E-13,9.09E-10,6.2E-7,1.17E-4,0.00763,0.175,1.7,7.79,17.7,22.5,17.5,9.25,3.54,1.08,0.266,0.0505,0.00726,7.04E-4,4.94E-5,2.56E-6
206,321,94,"RMJ044041.6-481512.9",70.173149,-48.253571,0.468,0.0095,32.72,3.53,1.006,,2930641720,20.7249,0.0137,18.8408,0.0031,18.1437,0.0037,17.7755,0.0038,26.4799,0.882,0.118,1.6E-4,1.32E-4,5.98E-5,2930641720,70.173149,-48.253571,2930638973,70.156502,-48.272728,2930639301,70.181526,-48.267239,2930638392,70.165588,-48.277523,2930638472,70.182373,-48.279522,0.4137,0.4191,0.4246,0.43,0.4354,0.4408,0.4463,0.4517,0.4571,0.4625,0.468,0.4734,0.4788,0.4842,0.4897,0.4951,0.5005,0.5059,0.5114,0.5168,0.5222,4.27E-5,4.4E-4,0.00384,0.028,0.169,0.824,3.19,9.79,21.8,35.6,42.2,35.9,21.8,9.45,2.95,0.668,0.111,0.0139,0.00132,9.66E-5,5.56E-6
1129,2280,39,"RMJ044057.7-480853.0",70.240461,-48.148051,0.3287,0.0183,23.67,3.21,1.108,,2929055872,20.3484,0.0094,18.7344,0.0027,18.1798,0.0038,17.8656,0.0038,16.4839,0.809,0.0892,0.0721,0.0292,5.87E-4,2929055872,70.240463,-48.148052,2929059412,70.271667,-48.119694,2929058988,70.280434,-48.11388,2929054845,70.241455,-48.154408,2929055267,70.231155,-48.1506,0.2127,0.2243,0.2359,0.2475,0.2591,0.2707,0.2823,0.2939,0.3055,0.3171,0.3287,0.3403,0.3519,0.3635,0.3751,0.3867,0.3983,0.4099,0.4215,0.4331,0.4447,7.61E-14,2.12E-10,1.31E-7,2.33E-5,0.00146,0.0374,0.447,2.73,9.11,17.8,21.8,17.9,10.4,4.41,1.35,0.288,0.0424,0.00448,3.71E-4,2.84E-5,2.49E-6
411,666,74,"RMJ044014.8-480016.5",70.061871,-48.004574,0.3791,0.0105,36.56,3.23,1.001,,2929070502,20.2558,0.0116,18.6424,0.0034,18.0872,0.0041,17.7761,0.0044,24.1881,0.999,5.36E-4,1.86E-4,6.07E-5,4.24E-7,2929070502,70.061874,-48.004574,2929069788,70.047874,-48.004223,2929069783,70.055443,-48.004391,2929069757,70.050316,-48.003124,2929070386,70.032822,-47.997868,0.3047,0.3121,0.3196,0.327,0.3344,0.3419,0.3493,0.3568,0.3642,0.3716,0.3791,0.3865,0.3939,0.4014,0.4088,0.4163,0.4237,0.4311,0.4386,0.446,0.4534,1.48E-9,1.5E-7,8.47E-6,2.57E-4,0.00488,0.0648,0.572,3.52,13.2,29.6,38.2,29.3,14.3,4.72,1.23,0.274,0.0518,0.00843,0.00102,8.94E-5,4.63E-6
336,535,56,"RMJ043848.3-480547.4",69.701264,-48.096513,0.2875,0.0177,31.61,2.56,1.001,,2929062859,18.988,0.005,17.532,0.0017,17.0572,0.0025,16.741,0.0027,23.9562,0.83,0.087,0.0824,2.67E-4,5.79E-5,2929062859,69.701263,-48.096512,2929061027,69.694923,-48.101402,2929060995,69.691933,-48.097843,2929061780,69.696365,-48.096043,2929060580,69.701134,-48.103104,0.1687,0.1805,0.1924,0.2043,0.2162,0.2281,0.24,0.2518,0.2637,0.2756,0.2875,0.2994,0.3113,0.3231,0.335,0.3469,0.3588,0.3707,0.3825,0.3944,0.4063,3.92E-16,5.4E-12,1.03E-8,4.33E-6,5.46E-4,0.0211,0.328,2.42,8.82,18.1,22.6,18.0,9.45,3.49,0.925,0.177,0.0271,0.00338,3.46E-4,3.3E-5,2.8E-6
991,1837,46,"RMJ043928.7-475221.6",69.869579,-47.872679,0.2878,0.0183,22.02,2.88,1.028,,2929083089,19.2442,0.0042,17.8917,0.0017,17.4013,0.0022,17.0905,0.0024,16.3701,0.696,0.304,1.17E-4,9.62E-5,1.47E-5,2929083089,69.869576,-47.872681,2929083030,69.878059,-47.869667,2929081867,69.839264,-47.879745,2929081858,69.835381,-47.880634,2929080886,69.877586,-47.890202,0.1588,0.1717,0.1846,0.1975,0.2104,0.2233,0.2362,0.2491,0.262,0.2749,0.2878,0.3007,0.3136,0.3265,0.3394,0.3523,0.3652,0.3781,0.391,0.4039,0.4168,5.43E-21,1.9E-15,5.19E-11,1.46E-7,5.92E-5,0.00579,0.157,1.64,7.5,17.0,21.9,17.1,8.61,2.96,0.707,0.126,0.0185,0.00224,2.54E-4,2.65E-5,2.68E-6
123,192,101,"RMJ043959.7-474229.5",69.998545,-47.70819,0.2438,0.0092,46.07,3.51,1.007,,2929104624,18.3107,0.0033,16.9981,0.0014,16.5526,0.0017,16.251,0.002,29.6812,1.0,1.51E-4,5.97E-5,1.32E-5,7.32E-6,2929104624,69.998543,-47.708191,2929100754,70.017456,-47.717445,2929110271,70.10434,-47.654907,2929098978,70.004326,-47.713512,2929110179,70.092789,-47.654465,0.1824,0.1885,0.1946,0.2008,0.2069,0.2131,0.2192,0.2254,0.2315,0.2376,0.2438,0.2499,0.2561,0.2622,0.2684,0.2745,0.2806,0.2868,0.2929,0.2991,0.3052,2.31E-12,2.01E-9,6.18E-7,7.35E-5,0.0037,0.0851,0.963,5.7,18.8,36.3,43.4,32.9,17.0,6.16,1.64,0.33,0.0521,0.00661,6.88E-4,6.02E-5,4.49E-6
1359,4641,60,"RMJ043743.5-474647.6",69.431431,-47.779895,0.727,0.0239,20.15,2.89,1.004,,2928269039,23.6024,0.0975,21.5826,0.0211,20.3529,0.014,19.8693,0.0133,14.2784,0.844,0.146,0.00715,0.00288,2.47E-4,2928269039,69.431435,-47.779896,2928269108,69.428261,-47.779015,2928268702,69.430649,-47.781155,2928269209,69.422935,-47.776108,2928268386,69.438454,-47.785793,0.6188,0.6296,0.6405,0.6513,0.6621,0.6729,0.6838,0.6946,0.7054,0.7162,0.727,0.7379,0.7487,0.7595,0.7703,0.7812,0.792,0.8028,0.8136,0.8244,0.8353,1.1E-4,0.00109,0.00869,0.057,0.302,1.18,3.43,7.25,11.7,15.1,16.5,15.3,11.6,6.67,2.54,0.608,0.0889,0.00887,6.49E-4,4.19E-5,2.21E-6
366,591,97,"RMJ043731.5-473911.7",69.381281,-47.65326,0.7647,0.0159,38.94,3.26,1.0,,2928280985,23.2385,0.0717,21.3308,0.017,20.0519,0.0119,19.5421,0.0093,30.1812,0.72,0.238,0.0253,0.0109,0.00579,2928280985,69.381279,-47.653259,2928281125,69.38047,-47.651787,2928279363,69.396255,-47.669788,2928280829,69.383995,-47.654846,2928280528,69.393921,-47.656631,0.6812,0.6895,0.6979,0.7062,0.7146,0.7229,0.7313,0.7396,0.748,0.7563,0.7647,0.773,0.7813,0.7897,0.798,0.8064,0.8147,0.8231,0.8314,0.8398,0.8481,0.0247,0.0707,0.182,0.425,0.955,2.03,4.19,8.06,14.2,21.2,25.0,21.8,13.5,5.95,1.81,0.401,0.0635,0.00793,7.34E-4,5.4E-5,2.8E-6
1313,3628,65,"RMJ043836.1-473417.0",69.650383,-47.5714,0.8845,0.0164,22.47,3.03,1.066,,2928289065,21.8524,0.0144,20.9179,0.0086,19.9232,0.0077,19.4419,0.0069,19.8018,0.41,0.306,0.272,0.0108,0.00125,2928289065,69.650383,-47.5714,2928288613,69.665306,-47.575512,2928288547,69.65683,-47.576183,2928288589,69.666725,-47.574947,2928287344,69.672989,-47.586796,0.7876,0.7973,0.807,0.8167,0.8264,0.8361,0.8458,0.8555,0.8651,0.8748,0.8845,0.8942,0.9039,0.9136,0.9233,0.933,0.9427,0.9524,0.9621,0.9718,0.9815,9.22E-7,2.02E-5,3.54E-4,0.00446,0.0428,0.288,1.42,4.88,11.9,20.4,24.3,20.5,12.3,5.24,1.64,0.366,0.062,0.00761,7.32E-4,5.21E-5,3.01E-6
1071,2083,57,"RMJ043819.6-472555.5",69.581618,-47.432077,0.2875,0.0183,24.52,3.12,1.032,,2929319393,18.5056,0.0027,17.0171,0.001,16.5113,0.0012,16.193,0.0014,25.7193,0.979,0.021,1.74E-4,1.6E-6,4.34E-7,2929319393,69.581619,-47.432076,2929312748,69.570297,-47.43993,2929315748,69.58271,-47.426079,2928300603,69.629715,-47.457333,2929319371,69.596298,-47.411072,0.1551,0.1684,0.1816,0.1948,0.2081,0.2213,0.2346,0.2478,0.261,0.2743,0.2875,0.3008,0.314,0.3273,0.3405,0.3537,0.367,0.3802,0.3935,0.4067,0.42,1.2E-22,1.41E-16,8.11E-12,4.0E-8,2.66E-5,0.00366,0.124,1.44,7.06,16.8,21.9,16.8,8.26,2.71,0.625,0.109,0.0152,0.00186,2.05E-4,2.27E-5,2.48E-6
346,557,92,"RMJ043800.2-472542.5",69.500757,-47.428465,0.618,0.0096,39.52,3.41,1.002,,2929315668,22.2928,0.0355,20.6047,0.0104,19.6237,0.0085,19.1886,0.0081,29.5823,0.68,0.278,0.0343,0.00759,7.07E-5,2929315668,69.500755,-47.428467,2929316139,69.49675,-47.423447,2929313283,69.49707,-47.431557,2929317439,69.509644,-47.419861,2929312703,69.490051,-47.439106,0.5479,0.5549,0.5619,0.5689,0.5759,0.5829,0.5899,0.597,0.604,0.611,0.618,0.625,0.632,0.639,0.646,0.653,0.6601,0.6671,0.6741,0.6811,0.6881,9.76E-27,1.11E-20,2.14E-15,7.13E-11,4.19E-7,3.36E-4,0.0507,1.48,11.6,32.2,41.4,31.5,16.2,6.28,1.87,0.451,0.0844,0.0114,0.00117,9.0E-5,5.01E-6
